identification_id,identification_number,identification_callsign,aircraft_code,Airline,airport_origin_icao,airport_origin_latitude,airport_origin_longitude,airport_origin_offset,airport_destination_icao,airport_destination_latitude,airport_destination_longitude,airport_destination_offset,median_time,median_delay,median_timestamp,status_text,track_latitude,track_longitude,track_altitude,track_heading,track_speed,track_timestamp,track_vertical_speed,time_estimated_departure,time_estimated_arrival,time_real_departure,time_real_arrival,time_scheduled_departure,time_scheduled_arrival,time_other_eta,time_other_duration
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.467361,104.508904,20050,335,751.9,"2024.11.11, 07:46:42",2688,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.524105,104.479103,20700,335,746.4,"2024.11.11, 07:47:15",192,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.581829,104.448563,20975,335,763,"2024.11.11, 07:47:49",1920,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.634125,104.421013,21900,335,770.4,"2024.11.11, 07:48:18",2048,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.694439,104.389122,22900,335,783.4,"2024.11.11, 07:48:52",2048,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.754517,104.359024,23850,341,798.2,"2024.11.11, 07:49:26",1024,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.773148,104.353142,24050,347,813,"2024.11.11, 07:49:35",1536,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.779024,104.351845,24125,349,816.7,"2024.11.11, 07:49:38",1600,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.784843,104.350723,24200,350,818.6,"2024.11.11, 07:49:41",1600,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.791176,104.34977,24300,352,822.3,"2024.11.11, 07:49:44",1600,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.797501,104.349022,24375,354,824.1,"2024.11.11, 07:49:47",1664,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.802856,104.34864,24450,355,829.7,"2024.11.11, 07:49:50",1792,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.810135,104.348198,24550,357,827.8,"2024.11.11, 07:49:53",1728,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.816452,104.347816,24625,357,829.7,"2024.11.11, 07:49:56",1536,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.822504,104.347527,24700,357,831.5,"2024.11.11, 07:49:59",1408,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.828695,104.347191,24775,357,833.4,"2024.11.11, 07:50:02",1344,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.834421,104.346909,24825,357,833.4,"2024.11.11, 07:50:05",1344,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.906036,104.343033,25750,357,842.7,"2024.11.11, 07:50:39",1856,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,31.970634,104.339684,26575,357,850.1,"2024.11.11, 07:51:09",1664,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
37ede732,3U6353,CSC6353,A20N,Sichuan Airlines,ZUTF,30.319,104.445,28800,ZLIC,38.322769,106.393303,28800,5331,-357,2024-11-11 09:02:49,Landed 09:00,32.042091,104.335922,27400,357,857.5,"2024.11.11, 07:51:43",1088,,,2024-11-11 07:32:03,2024-11-11 09:00:46,2024-11-11 07:25:00,2024-11-11 09:15:00,2024-11-11 09:00:46,5340
